Profile,Stage Name,Full Name,Korean Name,Korean Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Position,Instagram
,Gaeul,Park Gaeul,박가을,가을,1999-05-08,Favorite,South Korea,,164,48,Seoul,,,,https:/www.instagram.com/
,Saebom,Kim Seyoung,김세영,새봄,1995-01-13,Favorite,South Korea,,0,0,Gwacheon,,,,https:/www.instagram.com/
,Seoyeon,Kim Minju,김민주,서연,1995-11-26,Favorite,South Korea,,0,0,Gwacheon,,,,https:/www.instagram.com/
,Sugyeong,Jo Sugyeong,조수경,수경,2000-01-12,Favorite,South Korea,,0,0,Haenam,,,,https:/www.instagram.com/
,Jeonghee,Go Jeonghee,고정희,정희,2000-03-11,Favorite,South Korea,,0,0,Incheon,,,,https:/www.instagram.com/
,Ahra,Go Ahra,고아라,아라,2001-02-21,Favorite,South Korea,,0,0,Yeosu,,,,https:/www.instagram.com/
,Dohee,Yoon Dohee,윤도희,도희,1999-09-24,,South Korea,,0,0,,,NeonPunch,,https:/www.instagram.com/
https://dbkpop.com/idol/eu-everglow/,E:U,Park Jiwon,박지원,이유,1998-05-19,Everglow,South Korea,,0,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/sihyeon-everglow/,Sihyeon,Kim Sihyeon,김시현,시현,1999-08-05,Everglow,South Korea,,168,51,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/mia-everglow/,Mia,Han Eunji,한은지,미아,2000-01-13,Everglow,South Korea,,0,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/onda-everglow/,Onda,Jo Selim,조세림,온다,2000-05-18,Everglow,South Korea,,0,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/aisha-everglow/,Aisha,Heo Yoorim,허유림,아샤,2000-07-21,Everglow,South Korea,,0,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/yiren-everglow/,Yiren,Wang Yiren,왕이런,이런,2000-12-29,Everglow,China,,0,0,,,,,https:/www.instagram.com/
,Hyunji,Kim Hyunji,김현지,현지,1992-06-30,Hashtag,South Korea,,165,0,,,,,https:/www.instagram.com/
,Sua,Yang Sua,양수아,수아,1995-03-24,Hashtag,South Korea,,169,0,Gwangju,,,,https:/www.instagram.com/
,Dajeong,Kim Dajeong,김다정,다정,1995-08-08,Hashtag,South Korea,,170,0,Gwangju,,,,https:/www.instagram.com/
,Seungmin,Lee Seungmin,이승민,승민,1996-02-03,Hashtag,South Korea,,162,0,,,,,https:/www.instagram.com/
,Subin,Oh Subin,오수빈,수빈,1998-09-30,Hashtag,South Korea,,172,0,,,,,https:/www.instagram.com/
,Sojin,Hong Sojin,홍소진,소진,1999-09-24,Hashtag,South Korea,,163,0,,,,,https:/www.instagram.com/
,Aeji,Kwon Aeji,권애지,애지,1999-10-25,Hashtag,South Korea,,163,0,Daegu,,,,https:/www.instagram.com/
,Yiyeon,Jung Dasol,정다솔,이연,1995-05-28,BVNDIT,South Korea,,0,0,,,,,https:/www.instagram.com/
,Songhee,Yoon Songhee,윤송희,송희,1998-11-08,BVNDIT,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jungwoo,Uhm Jungwoo,엄정우,정우,1999-04-02,BVNDIT,South Korea,,0,0,,,,,https:/www.instagram.com/
,Simyeong,Lee Simyeong,이시명,시명,1999-05-27,BVNDIT,South Korea,,0,0,,,,,https:/www.instagram.com/
,Seungeun,Shim Seungeun,심승은,승은,2000-12-27,BVNDIT,South Korea,,0,0,,,,,https:/www.instagram.com/
,Cheongeum,Jang Cheongeum,장청음,청음,1996-06-19,Ho1iday,South Korea,,0,0,,,,,https:/www.instagram.com/
,Saebyeok,Shim Jaeyoung,심재영,새벽,1996-11-09,Ho1iday,South Korea,,0,0,,,,,https:/www.instagram.com/
,Heejoo,Jeon Heejoo,전희주,희주,1996-11-30,Ho1iday,South Korea,,0,0,,,MyB,,https:/www.instagram.com/
,Haru,Lee Yoojeong,이유정,하루,1997-02-26,Ho1iday,South Korea,,164,0,,,MyB,,https:/www.instagram.com/
,Dany,Jeon Eunji,전은지,다니,1998-01-20,Ho1iday,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yoonji,,,윤지,1998-07-21,Lusty,South Korea,,163,45,,,,"Rap, Leader",https:/www.instagram.com/
,Harin,,,하린,1995-11-21,Lusty,South Korea,,160,43,Seoul,,,Sub Vocal,https:/www.instagram.com/
,Jinhui,,,진희,1996-11-21,Lusty,South Korea,,160,42,Seongnam,,,Main Vocal,https:/www.instagram.com/
,Isol,,,이솔,1997-05-01,Lusty,South Korea,,166,48,Seoul,,,Main Vocal,https:/www.instagram.com/
,Yeryung,,,예령,2002-06-22,Lusty,South Korea,,169,49,Busan,,,Sub Vocal,https:/www.instagram.com/
,Juri,Takahashi Juri,타카하시 쥬리,쥬리,1997-10-03,Rocket Punch,Japan,,160,44,,,,,https:/www.instagram.com/
,Yeonhee,Kim Yeonhee,김연희,연희,2000-12-06,Rocket Punch,South Korea,,161,0,,,,,https:/www.instagram.com/
,Suyun,Kim Suyun,김수윤,수윤,2001-03-17,Rocket Punch,South Korea,,169,52,,,,,https:/www.instagram.com/
,Yunkyung,Seo Yunkyung,서윤경,윤경,2001-11-01,Rocket Punch,South Korea,,161,0,,,,,https:/www.instagram.com/
,Sohee,Kim Sohee,김소희,소희,2003-08-14,Rocket Punch,South Korea,,161,46,,,,,https:/www.instagram.com/
,Dahyun,Jeong Dahyun,정다현,다현,2005-04-29,Rocket Punch,South Korea,,160,0,,,,,https:/www.instagram.com/
,Yeseo,Kang Yeseo,강예서,예서,2005-08-22,Kep1er,South Korea,,157,0,,,Busters,,https:/www.instagram.com/
,Aini,Kim Heejung,김희정,아이니,1991-07-13,,South Korea,,163,44,,,Pink Fantasy,,https:/www.instagram.com/
,Seea,Kang Eunyoung,강은영,시아,1994-08-21,Pink Fantasy,South Korea,,160,43,,,,,https:/www.instagram.com/
,Yechan,Kim Yechan,김예찬,예찬,1995-11-26,Pink Fantasy,South Korea,,159,45,,,,,https:/www.instagram.com/
,Daewang Nim,Daewang Nim,대왕님,대왕님,1996-04-08,Pink Fantasy,South Korea,,162,49,,,,,https:/www.instagram.com/
,Sanga,Lee Sanga,이상아,상아,1999-08-05,,South Korea,,165,0,,,Pink Fantasy,,https:/www.instagram.com/
,Yubin,Cho Yubin,조유빈,유빈,1999-10-09,,South Korea,,156,40,,,Pink Fantasy,,https:/www.instagram.com/
,Harin,Park Guenhye,박근혜,하린,2000-05-26,Pink Fantasy,South Korea,,164,48,,,,,https:/www.instagram.com/
,Arang,Park Yerim,박예림,아랑,2001-01-22,Pink Fantasy,South Korea,,167,49,,,,,https:/www.instagram.com/
,Heesun,Park Heesun,박희선,희선,2005-01-25,Pink Fantasy,South Korea,,162,45,,,,,https:/www.instagram.com/
,Lina,Oh Sejin,오세진,리나,1997-07-27,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Royeon,Jeon Hyunjoo, 전현주,로연,1998-02-20,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Dalyn,Lee Sohyun,이소현,달린,1999-08-27,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Raon,Lee Seoyoung,이서영,라온,2000-01-21,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Bian,Yu Jiwon,유지원,비안,2001-02-13,MAJORS,South Korea,,0,0,,,ANS,,https:/www.instagram.com/
,Dami,Hong Dayoung,홍다영,담이,2001-06-07,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Doi,Kim Doi,김도이,도이,1994-04-12,FANATICS,South Korea,,170,0,,,,,https:/www.instagram.com/
,Sika,Ren Shika,렌 시카,시카,1995-08-22,FANATICS,China,,165,0,,,,,https:/www.instagram.com/
,Chaelin,Lee Chaelin,이채린,채린,1999-10-20,FANATICS,South Korea,,162,47,,,,,https:/www.instagram.com/
,Chiayi,Li Chiayi,지아이,지아이,2000-01-22,FANATICS,Taiwan,,164,0,,FANATICS FLAVOR,,,https:/www.instagram.com/
,Yoonhye,Jung Yoonhye,정윤혜,윤혜,2001-10-04,FANATICS,South Korea,,173,0,,FANATICS FLAVOR,,,https:/www.instagram.com/
,Doah,Kim Doah,김도아,도아,2003-12-04,FANATICS,South Korea,,163,42,,FANATICS FLAVOR,,,https:/www.instagram.com/
,Loha,Kang Yejin,강예진,로하,2001-12-27,Nature,South Korea,,171,0,,,,,https:/www.instagram.com/
,Yunji,Kim Yunji,김윤지,윤지,1996-08-26,ARIAZ,South Korea,,0,0,,,,,https:/www.instagram.com/
,Dawon,Lee Dawon,이다원,다원,1996-12-02,ARIAZ,South Korea,,0,0,,,,,https:/www.instagram.com/
,Sihyeon,Kang Sihyeon,강시현,시현,1998-07-15,ARIAZ,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yeori,Choi Yeori,최여리,여리,1999-09-08,ARIAZ,South Korea,,0,0,,,,,https:/www.instagram.com/
,Hyogyeong,Jang Hyogyeong,장효경,효경,1999-11-15,ARIAZ,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jueun,Jo Jueun,조주은,주은,2001-01-27,ARIAZ,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yurim,Park Yurim,박유림,유림,1998-04-13,3YE,South Korea,,164,0,,,Apple.B,,https:/www.instagram.com/
,Yuji,Son Yuji,손유지,유지,1998-11-25,3YE,South Korea,,160,45,,,Apple.B,,https:/www.instagram.com/
,Haeun,Yoon Haeun,윤하은,하은,1999-03-12,3YE,South Korea,,163,0,,,Apple.B,,https:/www.instagram.com/
,J,Lee Yeji,이예지,제이,1998-02-12,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Haena,Jeon Eunbi,전은비,해나,2002-02-19,ANS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Kiara,Baek Jinjoo,백진주,키아라,1998-08-20,,South Korea,,0,0,,,,,https:/www.instagram.com/
,Semi,Gu Semi,구세미,세미,2002-04-10,Cignature,South Korea,,166,46,,,,,https:/www.instagram.com/
,Seline,Jung Yeonjeong,정연정,셀린,2000-06-20,Cignature,South Korea,,0,0,,,,,https:/www.instagram.com/
,Bada,Kim Bada,김바다,바다,2002-05-28,Hinapia,South Korea,,162,49,,,,,https:/www.instagram.com/
,AleXa,Kim Seri,김세리,알렉사,1996-12-06,,USA,,0,0,,,,,https:/www.instagram.com/
,Della,Park Sehyun,박세현,델라,1995-09-03,Rockit Girl,South Korea,,0,0,,,,,https:/www.instagram.com/
,Han Leeseul,Han Jiyoon,한지윤,한이슬,2000-02-12,Rockit Girl,South Korea,,0,0,,,,,https:/www.instagram.com/
,BIBI,Kim Hyungseo,김형서,비비,1998-09-27,,South Korea,,0,0,,,,,https:/www.instagram.com/
,Woo-ah,Kim Chaewon,김채원,우아,1997-06-20,CRAXY,South Korea,,0,0,,,,,https:/www.instagram.com/
,Karin,Baek Yerin,백예린,카린,2000-04-23,CRAXY,South Korea,,0,0,,,,,https:/www.instagram.com/
,Hyejin,Kang Hyejin,강혜진,혜진,2000-07-13,CRAXY,South Korea,,0,0,,,,,https:/www.instagram.com/
,Swan,Kim Suan,김수안,수안,2000-12-28,CRAXY,South Korea,,0,0,,,,,https:/www.instagram.com/
,ChaeY,Song Chaeyeon,송채연,채이,2003-01-06,CRAXY,South Korea,,0,0,,,,,https:/www.instagram.com/
,Lina,Oh Hyesoo,오혜수,리나,1997-05-23,RedSquare,South Korea,,0,0,,,,,https:/www.instagram.com/
,Nana,Kwon Nayeon,권나연,나나,2001-03-09,woo!ah!,South Korea,,0,0,,,,"Leader, Main Dancer",https:/www.instagram.com/
,Wooyeon,Park Jinkyung,박진경,우연,2003-02-11,woo!ah!,South Korea,,0,0,,,,Vocalist,https:/www.instagram.com/
,Sora,Sakata Sora,사카타 소라,소라,2003-08-30,woo!ah!,Japan,,0,0,,,,Vocalist,https:/www.instagram.com/
,Lucy,Kim Daeun,김대은,루시,2004-04-09,woo!ah!,South Korea,,0,0,,,,"Rapper, Vocalist",https:/www.instagram.com/
,Minseo,Kim Minseo,김민서,민서,2004-08-12,woo!ah!,South Korea,,0,0,,,,"Vocalist, Dancer",https:/www.instagram.com/
,Songyee,Park Songyee,박송이,송이,2004-09-25,,South Korea,,0,0,,,woo!ah!,Main Rapper,https:/www.instagram.com/
https://dbkpop.com/idol/lea-secret-number,Lea,Ogawa Mizuki,오가와 미즈키,레아,1995-08-12,SECRET NUMBER,Japan,,169,0,Tokyo,,Skarf,,https:/www.instagram.com/
,Dita,Dita Karang,디타 가랑,디타,1996-12-25,SECRET NUMBER,Indonesia,,0,0,Yogyakarta,,,,https:/www.instagram.com/
,Jinny,Park Jinhee,박진희,지니,1998-01-19,SECRET NUMBER,South Korea,USA,0,0,California,,,,https:/www.instagram.com/
,Soodam,Lee Soodam,이수담,수담,1999-11-09,SECRET NUMBER,South Korea,,0,0,,,,,https:/www.instagram.com/
,Denise,Kim Denise,김데니스,데니스,2001-01-11,SECRET NUMBER,South Korea,USA,0,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/lee-soojin-weeekly/,Soojin,Lee Soojin,이수진,수진,2001-12-12,Weeekly,South Korea,,165,0,,,,"Leader, Main Dancer, Sub Vocal",https:/www.instagram.com/
https://dbkpop.com/idol/shin-jiyoon-weeekly/,Jiyoon,Shin Jiyoon,신지윤,지윤,2002-03-02,Weeekly,South Korea,,0,0,,,,"Lead Vocal, Lead Dancer",https:/www.instagram.com/
https://dbkpop.com/idol/monday-weeekly/,Monday,Kim Jimin,김지민,먼데이,2002-05-10,Weeekly,South Korea,,172,0,,,,"Main Vocal, Main Dancer",https:/www.instagram.com/
https://dbkpop.com/idol/park-soeun-weeekly/,Soeun,Park Soeun,박소은,소은,2002-10-26,Weeekly,South Korea,,168,0,,,,"Lead Vocal, Lead Dancer",https:/www.instagram.com/
https://dbkpop.com/idol/lee-jaehee-weeekly/,Jaehee,Lee Jaehee,이재희,재희,2004-03-18,Weeekly,South Korea,,166,0,,,,"Rapper, Sub Vocal",https:/www.instagram.com/
https://dbkpop.com/idol/jihan-weeekly/,Jihan,Han Jihyo,한지효,지한,2004-07-12,Weeekly,South Korea,,0,0,,,,Lead Vocal,https:/www.instagram.com/
https://dbkpop.com/idol/zoa-weeekly/,Zoa,Cho Hyewon,조혜원,조아,2005-05-31,Weeekly,South Korea,,170,0,,,,"Rapper, Sub Vocal",https:/www.instagram.com/
,Areum,Kim Daun,김다운,아름,1998-01-31,AREAL,South Korea,,0,0,,,Rose Finger,,https:/www.instagram.com/
,Hyebin,Kim Hyebin,김혜빈,혜빈,1997-03-29,AREAL,South Korea,,0,0,,,Rose Finger,,https:/www.instagram.com/
,Segye,Shin Segye,신세계,세계,1998-08-19,AREAL,South Korea,,0,0,,,Rose Finger,,https:/www.instagram.com/
,Dabi,Park Jiwon,박지원,다비,2000-01-19,AREAL,South Korea,,0,0,,,MIDNIGHT,,https:/www.instagram.com/
,Eyedi,Nam Yujin,남유진,아이디,1995-12-08,,South Korea,,0,0,,,,,https:/www.instagram.com/
,Haneul,Choi Haneul,최하늘,하늘,2000-11-28,Saturday,South Korea,,158,43,,,,,https:/www.instagram.com/
,Juyeon,Lee Juyeon,이주연,주연,2001-11-06,Saturday,South Korea,,164,44,,,,,https:/www.instagram.com/
,Yuki,Lim Jiyeon,임지연,유키,2002-01-30,Saturday,South Korea,,161,44,,,,,https:/www.instagram.com/
,Ayeon,Son Minji,손민지,아연,2002-09-29,Saturday,South Korea,,162,47,,,,,https:/www.instagram.com/
,Minseo,Park Minseo,박민서,민서,2003-03-21,Saturday,South Korea,,163,45,,,,,https:/www.instagram.com/
,Jieun,Park Jieun,박지은,지은,1997-09-04,Purple Kiss,South Korea,,166,49,,,,,https:/www.instagram.com/
,Goeun,Na Goeun,나고은,고은,1999-09-03,Purple Kiss,South Korea,,160,44,,,,,https:/www.instagram.com/
,Dosie,Jang Eunseung,장은성,도시,2000-02-11,Purple Kiss,South Korea,,0,0,,,,,https:/www.instagram.com/
,Ireh,Cho Seoyoung,조서영,이레,2002-04-30,Purple Kiss,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yuki,Mori Koyuki,모리 코유키,유키,2002-11-06,Purple Kiss,Japan,,0,0,,,,,https:/www.instagram.com/
,Chaein,Lee Chaeyoung,이채영,채인,2002-12-05,Purple Kiss,South Korea,,0,0,,,,,https:/www.instagram.com/
,Swan,Park Soojin,박수진,수안,2003-07-11,Purple Kiss,South Korea,,0,0,,,,,https:/www.instagram.com/
,EunB,Shin Eunbi,신은비,은비,2000-09-17,Maka Maka,South Korea,,0,0,,,Lip Bubble,,https:/www.instagram.com/
,Heesu,Kim Heesu,김희수,희수,1998-03-24,Maka Maka,South Korea,,0,0,,,,,https:/www.instagram.com/
,Daseul,Yang Daseul,양다슬,다슬,2000-09-14,Maka Maka,South Korea,,0,0,,,,,https:/www.instagram.com/
,Chaewon,Lee Chaewon,이채원,채원,2000-03-18,Maka Maka,South Korea,,0,0,,,,,https:/www.instagram.com/
,Dia,Kwak Minnyeong,곽민녕,디아,1999-09-03,Maka Maka,South Korea,,0,0,,,,,https:/www.instagram.com/
,EunB,Byun Eunbi,변은비,은비,2000-11-23,PRECIOUS,South Korea,,164,49,Busan,,,,https:/www.instagram.com/
,Jihyo,Lee Jihyo,이지효,지효,2001-04-22,PRECIOUS,South Korea,,166,49,Gyeonggi,,,,https:/www.instagram.com/
,Hanwoom,Byun Hanwoom,변한움,한움,2001-06-05,PRECIOUS,South Korea,,160,43,Seoul,,,,https:/www.instagram.com/
,Lee Soo,Jin Isoo,진이수,이수,2001-06-27,PRECIOUS,South Korea,,163,47,Incheon,,,,https:/www.instagram.com/
,Hanbyul,Kyung Hanbyul,경한별,한별,2005-07-01,PRECIOUS,South Korea,,167,49,Seoul,,,,https:/www.instagram.com/
,Seoyoon,Kim Suyoung,김수영,서윤,1995-01-26,BOTOPASS,South Korea,,0,0,,,ILUV,,https:/www.instagram.com/
,Cui Xiang,Cui Xiang,최상,최상,1995-01-26,BOTOPASS,China,,0,0,,,ILUV,,https:/www.instagram.com/
,Jiwon,Park Jiwon,박지원,지원,1997-03-17,BOTOPASS,South Korea,,165,45,,,ILUV,,https:/www.instagram.com/
,Ria,Kuwayama Ria,쿠와야마 리아,리아,1998-02-03,BOTOPASS,Japan,,0,0,,,,,https:/www.instagram.com/
,Mihee,Lee Mihee,이미희,미희,2000-08-24,BOTOPASS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Harin,Seo Harin,서하린,하린,2000-12-07,BOTOPASS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Shiho,Kwon Subin,권수빈,시호,2001-08-22,BOTOPASS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Ahyoon,Choi Subin,최수빈,아윤,2004-10-23,BOTOPASS,South Korea,,0,0,,,,,https:/www.instagram.com/
,Eseo,Noh Hyunjung,노현정,이서,1996-03-04,LUNARSOLAR,South Korea,,161,0,,,,,https:/www.instagram.com/
,Taeryeong,Lim Jeongmin,임정민,태령,2000-12-27,LUNARSOLAR,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jian,Kwon Jieun,권지은,지안,2001-03-14,LUNARSOLAR,South Korea,,0,0,,,S.E.T,,https:/www.instagram.com/
,Yuuri,Tokunaga Yuuri,도쿠나가 유우리,유우리,2001-05-16,LUNARSOLAR,Japan,,0,0,,,,,https:/www.instagram.com/
,Sieun,Lee Sieun,이시은,시은,1993-09-19,CHECKMATE,South Korea,,163,0,,,,,https:/www.instagram.com/
,Suri,Kang Suri,강수리,수리,1994-10-11,CHECKMATE,South Korea,,168,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/karina-aespa/,Karina,Yoo Jimin,유지민,카리나,2000-04-11,aespa,South Korea,,167,45,Gyeonggi,,,,https:/www.instagram.com/
https://dbkpop.com/idol/giselle-aespa/,Giselle,Uchinaga Aeri,우치나가 애리,지젤,2000-10-30,aespa,Japan,,166,0,,,,,https:/www.instagram.com/
https://dbkpop.com/idol/winter-aespa/,Winter,Kim Minjung,김민정,윈터,2001-01-01,aespa,South Korea,,0,0,Yangsan,,,,https:/www.instagram.com/
https://dbkpop.com/idol/ningning-aespa/,Ningning,Ning Yizhuo,닝이쭤,닝닝,2002-10-23,aespa,China,,165,43,Harbin,,,,https:/www.instagram.com/
,Juhyun,Cha Juhyun,차주현,주현,2000-04-01,Bling Bling,South Korea,,0,0,,,,,https:/www.instagram.com/
,Ayamy,Suzuki Ayami,스즈키 아야미,아야미,2000-07-15,Bling Bling,Japan,,0,0,,,,,https:/www.instagram.com/
,Jieun,Choi Jieun,최지은,지은,2001-03-03,Bling Bling,South Korea,,0,0,,,,,https:/www.instagram.com/
,Marin,Yasufuku Marin,야스후쿠 마린,마린,2001-03-17,Bling Bling,Japan,,0,0,Osaka,,,,https:/www.instagram.com/
,Narin,Lee Narin,이나린,나린,2001-10-29,Bling Bling,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yubin,Kim Yubin,김유빈,유빈,2002-02-27,Bling Bling,South Korea,,166,47,,,,,https:/www.instagram.com/
,Sumin,Bae Sumin,배수민,수민,2001-03-13,STAYC,South Korea,,0,0,,,,,https:/www.instagram.com/
,Sieun,Park Sieun,박시은,시은,2001-08-01,STAYC,South Korea,,0,0,,,,,https:/www.instagram.com/
,Isa,Lee Chaeyoung,이채영,아이사,2002-01-23,STAYC,South Korea,,0,0,,,,,https:/www.instagram.com/
,Seeun,Yoon Seeun,윤세은,세은,2003-06-14,STAYC,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yoon,Shim Jayoon,심자윤,윤,2004-04-14,STAYC,South Korea,,0,0,,,,,https:/www.instagram.com/
,J,Jang Yeeun,장예은,제이,2004-12-09,STAYC,South Korea,,0,0,,,,,https:/www.instagram.com/
,SongSun,Kim Songsun,김송선,송선,1997-03-22,TRI.BE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Kelly,Lin Kelly,린 켈리,켈리,2002-01-16,TRI.BE,Taiwan,,0,0,Kaohsiung,,,,https:/www.instagram.com/
,Jinha,Kim Jinha,김진하,진하,2003-11-21,TRI.BE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Hyunbin,Kim Hyunbin,김현빈‬,현빈‬,2004-05-26,TRI.BE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jia,Guo Jiajia,궈 지아지아,지아,2005-07-30,TRI.BE,China,,0,0,,,,,https:/www.instagram.com/
,Soeun,Bang Soeun,방소은,소은,2005-12-10,TRI.BE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Mire,Su Mire,수미레,미레,2006-03-26,TRI.BE,Japan,,0,0,,,,,https:/www.instagram.com/
,Lola,Choi Yoojung,최유정,로라,2001-02-22,Pixy,South Korea,,169,0,,,,,https:/www.instagram.com/
,Satbyeol,Jeon Yujin,전유진,샛별,2001-02-27,Pixy,South Korea,,165,0,,,Girls Alert,,https:/www.instagram.com/
,Dia,Choi Eunji,최은지,디아,2001-07-16,Pixy,South Korea,,165,0,,,,,https:/www.instagram.com/
,Sua,Choi Sooah,최수아,수아,2003-02-24,Pixy,South Korea,,162,44,,,,,https:/www.instagram.com/
,Dajeong,Jung Dajeong,정다정,다정,2003-07-31,Pixy,South Korea,,157,42,,,,,https:/www.instagram.com/
,Sangah,Yoo Sangah,윤상아,상아,2002-09-04,LIGHTSUM,South Korea,,168,0,,,,,https:/www.instagram.com/
,Chowon,Han Chowon,한초원,초원,2002-09-16,LIGHTSUM,South Korea,,168,50,Seoul,,,,https:/www.instagram.com/
,Nayoung,Kim Nayoung,김나영,나영,2002-11-30,LIGHTSUM,South Korea,,154,43,Chuncheon,,,,https:/www.instagram.com/
,Hina,,,히나,2003-04-07,LIGHTSUM,Japan,,0,0,,,,,https:/www.instagram.com/
,Juhyeon,Lee Juhyeon,이주현,주현,2004-04-08,LIGHTSUM,South Korea,,171,48,,,,,https:/www.instagram.com/
,Yujeong,Lee Yujeong,이유정,유정,2004-06-14,LIGHTSUM,South Korea,,160,41,,,,,https:/www.instagram.com/
,Huiyeon,Oh Huiyeon,오휘연,휘연,2005-08-01,LIGHTSUM,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jian,Kim Jian,김지안,지안,2006-11-04,LIGHTSUM,South Korea,,0,0,,,,,https:/www.instagram.com/
,Ida,Ko Chaeyoung,고채영,아이다,2000-05-19,MAJORS,South Korea,,163,43,,,,,https:/www.instagram.com/
,Vita,Kim Jimin,김지민,비타,2000-02-03,MAJORS,South Korea,,168,54,,,,,https:/www.instagram.com/
,Aki,Jang Minju,장민주,아키,2001-02-12,MAJORS,South Korea,,168,48,,,,,https:/www.instagram.com/
,Suzy,Kim Suji,김수지,수지,2001-06-03,MAJORS,South Korea,,164,45,,,,,https:/www.instagram.com/
,Shinye,Kam Yerim,감예림,신예,2004-03-07,MAJORS,South Korea,,166,46,,,,,https:/www.instagram.com/
,Mayna,Shaoxi Mengna,,메이나,2000-05-12,HOT ISSUE,China,Romania,170,47,,,,,https:/www.instagram.com/
,Nahyun,Kang Nahyun,강나현,나현,2002-01-25,HOT ISSUE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Hyeongshin,Kim Hyungshin,김형신,형신,2002-05-03,HOT ISSUE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Dana,Jang Dana,장다나,다나,2003-12-25,HOT ISSUE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yewon,Park Yewon,박예원,예원,2004-01-11,HOT ISSUE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Yebin,Kim Yebin,김예빈,예빈,2004-11-01,HOT ISSUE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Dain,Jung Dain,정다인,다인,2004-12-15,HOT ISSUE,South Korea,,0,0,,,,,https:/www.instagram.com/
,Momoka,Matsuda Momoka,마쓰다 모모카,모모카,2000-12-26,Pink Fantasy,Japan,,152,0,,,,,https:/www.instagram.com/
,Miku,Katae Miku,카타에 미쿠,미쿠,2002-10-09,Pink Fantasy,Japan,,0,0,,,,,https:/www.instagram.com/
,Mint,Kunpat Phonpawiworakun,쿤팟 퍼언빠위워라쿤,민트,1994-06-23,Tiny-G,Thailand,,150,42,,,,,https:/www.instagram.com/
,Dohee,Min Dohee,민도희,도희,1994-09-25,Tiny-G,South Korea,,152,39,,,,,https:/www.instagram.com/
,J.Min,Shin Minjung,신민정,제이민,1994-11-20,Tiny-G,South Korea,,155,0,,,,,https:/www.instagram.com/
,Myungji,Kim Myungji,김명지,명지,1997-10-09,Tiny-G,South Korea,,164,0,,,,,https:/www.instagram.com/
,E.Ji,Choi Jiwon,최지원,이지,2000-11-08,ICHILLIN',South Korea,,0,0,,,,,https:/www.instagram.com/
,Jackie,Kang Chaeyeon,강채연,재키,2001-11-17,ICHILLIN',South Korea,USA,0,0,Los Angeles,,,,https:/www.instagram.com/
,Joonie,Park Junhee,박준희,주니,2002-05-24,ICHILLIN',South Korea,,0,0,,,,,https:/www.instagram.com/
,Chaerin,Park Chaerin,박채린,채린,2003-03-31,ICHILLIN',South Korea,,0,0,,,,,https:/www.instagram.com/
,Sohee,Uhm Sohee,음소희,소희,2004-01-01,ICHILLIN',South Korea,,0,0,,,,,https:/www.instagram.com/
,Yeju,Kim Yeju,김예주,예주,2004-02-01,ICHILLIN',South Korea,,0,0,,,,,https:/www.instagram.com/
,Chowon,Kim Chowon,김초원,초원,2005-08-18,ICHILLIN',South Korea,,0,0,,,,,https:/www.instagram.com/
,Eunchae,Son Eunchae,손은채,은채,1999-10-06,bugAboo,South Korea,,154,38,Pohang,,,,https:/www.instagram.com/
,Yoona,Ogura Yuuna,오구라 유우나,유우나,2000-10-13,bugAboo,Japan,,0,0,Sapporo,,,,https:/www.instagram.com/
